$GPGGA,080528,4609.4860,N,00109.1837,W,1,05,0.0,6.9,M,0.0,M,0.0,0171*40
$GPGGA,080534,4609.4844,N,00109.1950,W,1,05,0.0,7.2,M,0.0,M,0.0,0169*48
$GPGGA,080536,4609.4839,N,00109.1987,W,1,06,0.0,7.3,M,0.0,M,0.0,0168*49
$GPGGA,080542,4609.4833,N,00109.2103,W,1,05,0.0,7.9,M,0.0,M,0.0,0171*46
$GPGGA,080548,4609.4823,N,00109.2226,W,1,05,0.0,8.6,M,0.0,M,0.0,0170*48
$GPGGA,080553,4609.4819,N,00109.2325,W,1,05,0.0,9.2,M,0.0,M,0.0,0171*4d
$GPGGA,080559,4609.4769,N,00109.2419,W,1,05,0.0,9.5,M,0.0,M,0.0,0170*41
$GPGGA,080602,4609.4757,N,00109.2471,W,1,05,0.0,9.8,M,0.0,M,0.0,0169*4a
$GPGGA,080607,4609.4755,N,00109.2572,W,1,05,0.0,10.0,M,0.0,M,0.0,0169*7f
$GPGGA,080611,4609.4730,N,00109.2650,W,1,05,0.0,10.0,M,0.0,M,0.0,0170*70
$GPGGA,080615,4609.4704,N,00109.2731,W,1,04,0.0,10.0,M,0.0,M,0.0,0169*7c
$GPGGA,080616,4609.4700,N,00109.2746,W,1,05,0.0,10.0,M,0.0,M,0.0,0169*7a
$GPGGA,080622,4609.4684,N,00109.2859,W,1,06,0.0,10.1,M,0.0,M,0.0,0168*72
$GPGGA,080625,4609.4679,N,00109.2915,W,1,05,0.0,10.2,M,0.0,M,0.0,0168*7e
$GPGGA,080630,4609.4686,N,00109.3020,W,1,05,0.0,10.2,M,0.0,M,0.0,0166*7a
$GPGGA,080634,4609.4691,N,00109.3097,W,1,05,0.0,10.0,M,0.0,M,0.0,0167*77
$GPGGA,080641,4609.4720,N,00109.3240,W,1,03,0.0,9.6,M,0.0,M,0.0,0168*41
$GPGGA,080643,4609.4727,N,00109.3277,W,1,07,0.0,9.5,M,0.0,M,0.0,0168*47
$GPGGA,080648,4609.4755,N,00109.3364,W,1,07,0.0,9.3,M,0.0,M,0.0,0167*43
$GPGGA,080653,4609.4785,N,00109.3465,W,1,05,0.0,9.1,M,0.0,M,0.0,0166*43
$GPGGA,080659,4609.4826,N,00109.3577,W,1,05,0.0,8.8,M,0.0,M,0.0,0167*44
$GPGGA,080704,4609.4855,N,00109.3659,W,1,05,0.0,8.7,M,0.0,M,0.0,0167*49
$GPGGA,080706,4609.4867,N,00109.3698,W,1,04,0.0,8.6,M,0.0,M,0.0,0168*48
$GPGGA,080710,4609.4881,N,00109.3773,W,1,03,0.0,8.5,M,0.0,M,0.0,0168*47
$GPGGA,080715,4609.4908,N,00109.3873,W,1,05,0.0,8.3,M,0.0,M,0.0,0168*4d
$GPGGA,080719,4609.4942,N,00109.3955,W,1,05,0.0,8.1,M,0.0,M,0.0,0168*48
$GPGGA,080724,4609.4963,N,00109.4056,W,1,05,0.0,7.9,M,0.0,M,0.0,0167*40
$GPGGA,080728,4609.4975,N,00109.4140,W,1,05,0.0,7.7,M,0.0,M,0.0,0167*43
$GPGGA,080733,4609.4988,N,00109.4241,W,1,05,0.0,7.5,M,0.0,M,0.0,0167*4b
$GPGGA,080737,4609.4995,N,00109.4322,W,1,05,0.0,7.4,M,0.0,M,0.0,0167*46
$GPGGA,080741,4609.5011,N,00109.4411,W,1,05,0.0,7.2,M,0.0,M,0.0,0167*42
$GPGGA,080745,4609.5023,N,00109.4485,W,1,05,0.0,7.0,M,0.0,M,0.0,0166*49
